city_id,city_name,city_english_name,latitude,longitude,is_capital,population,postal_code,province_id,province_name,province_english_name,phone_code
859,رودسر,Rudsar,37.1381592,50.2927862,No,,,30,گیلان,Gilan,013
860,سیاهکل,SYAHKL,37.1521893,49.8716407,No,,,30,گیلان,Gilan,013
861,شفت,Shaft,37.1703562,49.4027782,No,,,30,گیلان,Gilan,013
862,شلمان,ShLMAN,37.1559178,50.2161864,No,,,30,گیلان,Gilan,013
863,صومعه سرا,Sowme'eh Sara,37.301672,49.3147378,No,,,30,گیلان,Gilan,013
864,فومن,Fuman,37.2273234,49.3141954,No,,,30,گیلان,Gilan,013
865,لاهیجان,Lahijan,37.2533595,49.7837299,No,,,30,گیلان,Gilan,013
866,لشت نشا,LShT NShA,37.359334,49.861311,No,,,30,گیلان,Gilan,013
867,لنگرود,Langarud,37.196944,50.153611,No,,,30,گیلان,Gilan,013
868,لوشان,Lushan,36.6279334,49.5162305,No,,,30,گیلان,Gilan,013
869,لوندویل,LVNDVYL,38.3082625,48.8675037,No,,,30,گیلان,Gilan,013
870,لیسار,LYSAR,37.959133,48.9086032,No,,,30,گیلان,Gilan,013
871,مارلیک,MARLYK,36.830533,49.459033,No,,,30,گیلان,Gilan,013
872,ماسال,Masal,37.3640801,49.1328792,No,,,30,گیلان,Gilan,013
873,مرجغل,MRJGhL,37.2761076,49.37639,No,,,30,گیلان,Gilan,013
874,منجیل,Manjil,36.7448499,49.4000305,No,,,30,گیلان,Gilan,013
876,واجارگاه,VAJARGAH,37.03829,50.4058965,No,,,30,گیلان,Gilan,013
877,پونل,PVNL,37.5277118,49.1124606,No,,,30,گیلان,Gilan,013
878,چابکسر,ChABKSR,36.9743391,50.57079,No,,,30,گیلان,Gilan,013
879,چوبر,ChVBR,37.0926728,49.4140997,No,,,30,گیلان,Gilan,013
880,کوچصفهان,KVChSFHAN,37.2787049,49.7721208,No,,,30,گیلان,Gilan,013
881,ابرکوه,Abarkuh,31.1324814,53.2803103,No,,,31,یزد,Yazd,035
882,اردکان(یزد),ARDKAN(YZD),32.308241,54.009004,No,,,31,یزد,Yazd,035
883,اشکذر,AShKZR,32.000526,54.2071804,No,,,31,یزد,Yazd,035
884,بافق,Bafq,31.5997065,55.3966892,No,,,31,یزد,Yazd,035
885,بهاباد,BHABAD,31.876794,56.0191037,No,,,31,یزد,Yazd,035
886,تفت,Taft,31.752049,54.217422,No,,,31,یزد,Yazd,035
887,فردوس,Ferdows,31.7432934,55.9815756,No,,,31,یزد,Yazd,035
888,مروست,MRVST,30.4774172,54.2126137,No,,,31,یزد,Yazd,035
889,مهردشت,MHRDShT,31.0223563,53.3552819,No,,,31,یزد,Yazd,035
890,مهریز,Mehriz,31.5841945,54.4445661,No,,,31,یزد,Yazd,035
891,میبد,Meybod,32.2510825,54.0159205,No,,,31,یزد,Yazd,035
892,ندوشن,NDVShN,32.0281951,53.5494049,No,,,31,یزد,Yazd,035
893,نی ریز,NY RYZ,29.189811,54.313446,No,,,31,یزد,Yazd,035
894,هرات,HRAT,30.049825,54.374208,No,,,31,یزد,Yazd,035
895,یزد,Yazd,31.8886686,54.3641264,Yes,,,31,یزد,Yazd,035
